Customer ID,TotalTransactions,TotalSpent,FirstPurchase,LastPurchase,Recency,Frequency,MonetaryValue,AvgOrderValue,Churn
13424.0,41,557.92,2010-09-16 10:49:00,2010-09-21 19:46:00,80,41,557.92,13.60780487804878,0
13425.0,103,1751.72,2010-05-09 14:35:00,2010-07-19 12:56:00,144,103,1751.72,17.006990291262134,1
13426.0,186,4526.06,2009-12-09 15:16:00,2010-11-22 11:22:00,18,186,4526.06,24.333655913978497,0
13427.0,23,423.93,2009-12-17 13:44:00,2010-08-19 11:45:00,113,23,423.93,18.43173913043478,1
13428.0,70,281.51,2010-07-13 13:20:00,2010-07-13 13:33:00,150,70,281.51,4.021571428571429,1
13431.0,84,2020.14,2010-02-18 11:53:00,2010-10-29 14:09:00,42,84,2020.14,24.049285714285716,0
13432.0,111,439.1,2010-04-06 14:42:00,2010-05-17 13:18:00,207,111,439.1,3.955855855855856,1
13433.0,25,656.87,2010-01-12 08:59:00,2010-09-28 18:46:00,73,25,656.87,26.2748,0
13434.0,25,1132.6200000000001,2010-02-22 09:54:00,2010-11-19 15:09:00,21,25,1132.6200000000001,45.30480000000001,0
13435.0,51,665.34,2010-07-27 16:56:00,2010-11-28 13:51:00,12,51,665.34,13.045882352941177,0
13438.0,1,46.5,2010-06-10 18:46:00,2010-06-10 18:46:00,183,1,46.5,46.5,1
13439.0,113,702.9,2010-07-01 14:36:00,2010-11-16 15:24:00,24,113,702.9,6.220353982300884,0
13440.0,70,1213.95,2010-09-14 10:34:00,2010-10-12 17:53:00,59,70,1213.95,17.342142857142857,0
13441.0,25,424.26,2010-10-04 10:38:00,2010-10-04 10:38:00,67,25,424.26,16.970399999999998,0
13442.0,38,419.87,2009-12-01 14:59:00,2010-02-10 14:03:00,303,38,419.87,11.04921052631579,1
13443.0,205,1247.71,2010-01-31 13:30:00,2010-09-17 12:31:00,84,205,1247.71,6.086390243902439,0
13444.0,58,631.6800000000001,2010-07-21 14:34:00,2010-11-30 13:02:00,10,58,631.6800000000001,10.891034482758622,0
13445.0,7,241.89999999999998,2010-03-23 15:34:00,2010-03-23 15:34:00,262,7,241.89999999999998,34.55714285714286,1
13446.0,214,3608.86,2010-02-14 11:52:00,2010-10-15 15:37:00,56,214,3608.86,16.863831775700934,0
13448.0,365,4982.08,2009-12-06 12:14:00,2010-12-01 10:53:00,9,365,4982.08,13.649534246575342,0
13450.0,77,2073.82,2010-04-15 19:15:00,2010-11-30 13:20:00,10,77,2073.82,26.932727272727274,0
13451.0,600,4203.52,2010-03-21 16:01:00,2010-11-23 14:50:00,17,600,4203.52,7.005866666666668,0
13452.0,1,139.8,2010-08-24 09:53:00,2010-08-24 09:53:00,108,1,139.8,139.8,1
13453.0,25,402.01,2010-11-02 13:23:00,2010-11-11 19:47:00,29,25,402.01,16.0804,0
13454.0,23,219.87,2010-03-08 14:40:00,2010-03-08 14:40:00,277,23,219.87,9.559565217391304,1
13455.0,111,1766.47,2009-12-09 08:58:00,2010-12-08 13:11:00,2,111,1766.47,15.914144144144144,0
13457.0,11,143.27,2009-12-02 12:46:00,2010-01-20 08:48:00,324,11,143.27,13.024545454545455,1
13458.0,103,2312.7,2010-11-16 14:01:00,2010-11-25 15:02:00,15,103,2312.7,22.453398058252425,0
13459.0,73,1160.4099999999999,2010-01-26 13:35:00,2010-03-25 10:24:00,260,73,1160.4099999999999,15.896027397260273,1
13461.0,39,2693.5,2010-04-21 16:01:00,2010-11-04 10:59:00,36,39,2693.5,69.06410256410257,0
13462.0,62,1002.35,2009-12-14 09:48:00,2010-10-25 10:00:00,46,62,1002.35,16.16693548387097,0
13463.0,1,-158.65,2010-10-15 15:11:00,2010-10-15 15:11:00,56,1,-158.65,-158.65,0
13464.0,111,2409.21,2010-03-19 13:40:00,2010-11-10 12:24:00,30,111,2409.21,21.704594594594596,0
13465.0,34,931.12,2010-05-02 15:30:00,2010-09-19 15:13:00,82,34,931.12,27.385882352941177,0
13466.0,41,654.3,2010-03-21 13:50:00,2010-11-08 13:02:00,32,41,654.3,15.958536585365852,0
13468.0,444,7434.86,2009-12-03 13:32:00,2010-12-06 13:34:00,4,444,7434.86,16.745180180180178,0
13469.0,6,82.4,2010-02-24 15:03:00,2010-02-24 15:03:00,289,6,82.4,13.733333333333334,1
13472.0,28,592.24,2010-06-02 09:48:00,2010-09-02 09:41:00,99,28,592.24,21.15142857142857,1
13473.0,50,1993.44,2009-12-15 19:02:00,2010-05-14 10:47:00,210,50,1993.44,39.8688,1
13474.0,66,434.2,2010-08-01 14:40:00,2010-09-22 09:21:00,79,66,434.2,6.578787878787878,0
13476.0,48,823.0,2010-03-05 09:39:00,2010-10-29 08:24:00,42,48,823.0,17.145833333333332,0
13477.0,79,1379.59,2010-01-25 11:52:00,2010-09-10 09:08:00,91,79,1379.59,17.463164556962024,1
13478.0,131,2068.03,2010-01-31 15:51:00,2010-08-27 13:23:00,105,131,2068.03,15.786488549618323,1
13479.0,42,517.5,2010-08-19 16:18:00,2010-09-16 12:03:00,85,42,517.5,12.321428571428571,0
13480.0,41,627.82,2010-01-29 12:35:00,2010-10-19 11:53:00,52,41,627.82,15.31268292682927,0
13481.0,116,2022.03,2009-12-04 12:37:00,2010-12-06 15:12:00,4,116,2022.03,17.431293103448276,0
13482.0,9,151.45,2010-03-22 10:31:00,2010-03-22 10:31:00,263,9,151.45,16.827777777777776,1
13484.0,32,453.52,2010-03-10 11:46:00,2010-11-21 13:48:00,19,32,453.52,14.1725,0
13485.0,139,2503.68,2009-12-03 13:46:00,2010-11-28 11:04:00,12,139,2503.68,18.01208633093525,0
13487.0,15,271.47,2009-12-05 10:25:00,2010-07-22 10:41:00,141,15,271.47,18.098000000000003,1
13488.0,304,6603.12,2010-01-25 10:13:00,2010-12-07 13:01:00,3,304,6603.12,21.72078947368421,0
13490.0,8,154.25,2010-02-23 14:48:00,2010-02-23 14:48:00,290,8,154.25,19.28125,1
13491.0,182,3350.7400000000002,2009-12-07 08:24:00,2010-12-02 14:30:00,8,182,3350.7400000000002,18.410659340659343,0
13495.0,107,3256.49,2009-12-07 12:12:00,2010-12-08 13:23:00,2,107,3256.49,30.43448598130841,0
13497.0,49,945.28,2010-02-08 10:27:00,2010-12-06 11:42:00,4,49,945.28,19.291428571428572,0
13498.0,17,327.38,2009-12-09 15:26:00,2009-12-09 15:26:00,366,17,327.38,19.25764705882353,1
13500.0,20,299.53,2010-11-03 13:16:00,2010-11-03 13:16:00,37,20,299.53,14.976499999999998,0
13501.0,63,1529.79,2010-05-18 13:24:00,2010-08-10 13:01:00,122,63,1529.79,24.28238095238095,1
13502.0,16,482.6,2010-06-09 10:52:00,2010-10-25 13:21:00,46,16,482.6,30.1625,0
13503.0,193,1576.69,2010-02-16 13:49:00,2010-08-17 13:17:00,115,193,1576.69,8.169378238341968,1
13506.0,74,1156.83,2010-09-05 12:33:00,2010-12-05 12:15:00,5,74,1156.83,15.632837837837837,0
13508.0,16,176.07999999999998,2010-03-07 11:58:00,2010-03-07 11:58:00,278,16,176.07999999999998,11.004999999999999,1
13509.0,5,135.0,2010-07-20 12:10:00,2010-07-20 12:10:00,143,5,135.0,27.0,1
13510.0,185,2703.23,2009-12-14 13:51:00,2010-11-29 12:26:00,11,185,2703.23,14.612054054054054,0
13511.0,6,244.61,2010-02-01 12:10:00,2010-08-13 11:29:00,119,6,244.61,40.76833333333334,1
13512.0,24,462.18,2010-05-05 13:22:00,2010-11-17 14:55:00,23,24,462.18,19.2575,0
13513.0,32,591.89,2010-02-22 16:36:00,2010-09-24 16:25:00,77,32,591.89,18.4965625,0
13514.0,17,663.7,2010-01-26 15:11:00,2010-10-07 12:10:00,64,17,663.7,39.04117647058824,0
13515.0,17,374.7,2010-03-05 11:58:00,2010-09-16 15:07:00,85,17,374.7,22.041176470588233,0
13516.0,17,295.85,2010-10-18 08:52:00,2010-10-18 08:52:00,53,17,295.85,17.40294117647059,0
13519.0,11,220.46,2010-09-23 11:45:00,2010-09-23 11:45:00,78,11,220.46,20.041818181818183,0
13520.0,117,3192.9,2009-12-17 11:11:00,2010-12-03 10:36:00,7,117,3192.9,27.28974358974359,0
13523.0,59,1136.64,2010-11-02 14:55:00,2010-12-08 14:22:00,2,59,1136.64,19.265084745762714,0
13526.0,54,942.5999999999999,2009-12-01 12:56:00,2009-12-01 13:14:00,374,54,942.5999999999999,17.455555555555552,1
13527.0,235,2386.28,2010-01-21 12:37:00,2010-10-17 12:52:00,54,235,2386.28,10.154382978723405,0
13528.0,1,-40.0,2010-01-26 16:59:00,2010-01-26 16:59:00,318,1,-40.0,-40.0,1
13530.0,18,402.97999999999996,2010-03-15 14:10:00,2010-03-15 14:10:00,270,18,402.97999999999996,22.387777777777774,1
13531.0,68,1254.72,2009-12-03 15:20:00,2010-12-08 15:03:00,2,68,1254.72,18.451764705882354,0
13534.0,119,1711.42,2010-07-07 15:00:00,2010-11-30 14:43:00,10,119,1711.42,14.381680672268908,0
13535.0,1,89.5,2010-11-02 11:49:00,2010-11-02 11:49:00,38,1,89.5,89.5,0
13537.0,42,717.85,2010-09-14 10:41:00,2010-10-10 12:45:00,61,42,717.85,17.09166666666667,0
13538.0,119,1831.88,2010-02-02 12:47:00,2010-11-08 14:19:00,32,119,1831.88,15.393949579831935,0
13539.0,50,925.42,2010-04-28 12:04:00,2010-10-15 09:15:00,56,50,925.42,18.508399999999998,0
13540.0,32,632.39,2010-02-22 09:22:00,2010-08-29 14:20:00,103,32,632.39,19.7621875,1
13541.0,12,717.9,2010-05-18 16:15:00,2010-10-12 15:58:00,59,12,717.9,59.824999999999996,0
13542.0,340,3970.77,2009-12-10 19:53:00,2010-11-28 11:24:00,12,340,3970.77,11.678735294117647,0
13543.0,47,1439.6100000000001,2010-01-21 14:30:00,2010-03-15 13:34:00,270,47,1439.6100000000001,30.630000000000003,1
13544.0,172,529.09,2010-03-05 11:31:00,2010-10-24 11:25:00,47,172,529.09,3.0761046511627907,0
13545.0,59,347.35,2009-12-01 12:41:00,2010-11-14 11:27:00,26,59,347.35,5.887288135593221,0
13546.0,55,465.15,2010-10-11 17:23:00,2010-11-22 17:33:00,18,55,465.15,8.457272727272727,0
13547.0,47,175.53,2010-10-27 14:14:00,2010-10-27 14:14:00,44,47,175.53,3.7346808510638296,0
13548.0,63,226.57999999999998,2010-08-25 13:44:00,2010-08-25 13:44:00,107,63,226.57999999999998,3.5965079365079364,1
13549.0,8,87.6,2010-11-17 12:17:00,2010-11-17 12:17:00,23,8,87.6,10.95,0
13550.0,44,349.51,2010-11-21 15:24:00,2010-11-21 15:24:00,19,44,349.51,7.943409090909091,0
13551.0,1,152.39999999999998,2010-02-11 15:01:00,2010-02-11 15:01:00,302,1,152.39999999999998,152.39999999999998,1
13552.0,106,3079.1,2010-02-19 13:28:00,2010-10-26 18:44:00,45,106,3079.1,29.048113207547168,0
13553.0,94,517.8,2010-02-03 12:21:00,2010-02-03 12:21:00,310,94,517.8,5.508510638297872,1
13554.0,211,1556.3899999999999,2010-09-19 12:39:00,2010-11-24 15:05:00,16,211,1556.3899999999999,7.376255924170615,0
13555.0,277,4757.06,2010-01-19 13:20:00,2010-11-26 11:50:00,14,277,4757.06,17.173501805054155,0
13556.0,9,200.82,2010-09-30 09:01:00,2010-10-06 16:44:00,65,9,200.82,22.313333333333333,0
13557.0,149,2396.02,2009-12-08 17:41:00,2010-11-10 09:39:00,30,149,2396.02,16.080671140939597,0
13559.0,2,990.0,2010-06-14 11:52:00,2010-07-15 09:52:00,148,2,990.0,495.0,1
13561.0,219,1678.86,2010-02-28 13:42:00,2010-11-07 14:28:00,33,219,1678.86,7.666027397260273,0
13562.0,114,3038.85,2010-01-14 16:33:00,2010-11-03 10:43:00,37,114,3038.85,26.65657894736842,0
13564.0,1233,15138.98,2009-12-02 11:55:00,2010-12-06 17:26:00,4,1233,15138.98,12.27816707218167,0
13565.0,22,174.57999999999998,2010-10-24 15:51:00,2010-10-24 15:51:00,47,22,174.57999999999998,7.935454545454545,0
13566.0,198,833.41,2010-03-10 12:22:00,2010-10-01 12:27:00,70,198,833.41,4.209141414141414,0
13567.0,204,1078.59,2010-06-16 12:48:00,2010-10-07 12:51:00,64,204,1078.59,5.287205882352941,0
13569.0,129,520.03,2010-10-07 13:05:00,2010-12-07 12:29:00,3,129,520.03,4.03124031007752,0
13571.0,335,2454.2200000000003,2009-12-08 13:02:00,2010-11-22 13:09:00,18,335,2454.2200000000003,7.326029850746269,0
13573.0,63,622.07,2010-03-12 16:06:00,2010-11-25 15:01:00,15,63,622.07,9.874126984126985,0
13574.0,103,421.25,2010-10-24 13:28:00,2010-10-24 13:28:00,47,103,421.25,4.089805825242719,0
13576.0,160,4812.85,2009-12-08 15:12:00,2010-12-01 17:24:00,9,160,4812.85,30.0803125,0
13577.0,89,1688.32,2009-12-14 16:10:00,2010-11-22 08:11:00,18,89,1688.32,18.96988764044944,0
13578.0,9,147.66,2010-10-26 13:44:00,2010-10-26 13:44:00,45,9,147.66,16.406666666666666,0
13579.0,69,1068.8,2010-02-18 13:53:00,2010-12-05 16:10:00,5,69,1068.8,15.489855072463767,0
13580.0,5,107.75,2010-10-29 15:01:00,2010-10-29 15:01:00,42,5,107.75,21.55,0
13581.0,23,162.53,2010-10-21 16:30:00,2010-10-21 16:30:00,50,23,162.53,7.066521739130435,0
13582.0,11,241.68,2010-04-01 11:38:00,2010-11-15 11:34:00,25,11,241.68,21.970909090909092,0
13583.0,43,664.001,2010-01-29 13:53:00,2010-01-29 13:53:00,315,43,664.001,15.441883720930232,1
13584.0,64,204.75,2010-02-02 08:40:00,2010-07-29 13:55:00,134,64,204.75,3.19921875,1
13585.0,40,674.46,2009-12-01 14:56:00,2010-06-27 12:33:00,166,40,674.46,16.8615,1
13586.0,21,131.53,2010-06-16 13:47:00,2010-06-16 13:47:00,177,21,131.53,6.263333333333334,1
13587.0,22,961.1,2010-02-14 13:17:00,2010-09-16 13:52:00,85,22,961.1,43.68636363636364,0
13589.0,31,741.09,2009-12-06 10:26:00,2010-09-16 13:29:00,85,31,741.09,23.906129032258065,0
13590.0,326,4322.17,2009-12-01 13:37:00,2010-11-29 11:40:00,11,326,4322.17,13.25819018404908,0
13591.0,44,964.0600000000001,2009-12-14 15:44:00,2010-09-30 08:59:00,71,44,964.0600000000001,21.910454545454545,0
13593.0,283,3484.93,2010-03-02 16:36:00,2010-11-17 13:11:00,23,283,3484.93,12.314240282685512,0
13594.0,9,111.45000000000002,2010-01-07 13:25:00,2010-08-11 10:23:00,121,9,111.45000000000002,12.383333333333335,1
13595.0,152,818.22,2010-03-03 14:42:00,2010-07-11 12:36:00,152,152,818.22,5.383026315789474,1
13597.0,19,372.21,2010-11-02 09:30:00,2010-11-16 13:53:00,24,19,372.21,19.59,0
13598.0,59,609.42,2010-02-26 11:22:00,2010-08-01 13:21:00,131,59,609.42,10.329152542372881,1
13599.0,178,4759.74,2009-12-01 12:30:00,2010-12-08 10:13:00,2,178,4759.74,26.74011235955056,0
13600.0,22,298.9,2010-03-15 17:16:00,2010-03-15 17:16:00,270,22,298.9,13.586363636363636,1
13601.0,96,491.82,2010-06-11 15:03:00,2010-11-12 15:20:00,28,96,491.82,5.123125,0
13602.0,35,596.28,2010-05-28 11:49:00,2010-11-23 12:14:00,17,35,596.28,17.036571428571428,0
13604.0,23,713.39,2010-02-19 12:02:00,2010-02-25 18:38:00,288,23,713.39,31.01695652173913,1
13605.0,53,522.67,2010-05-17 15:46:00,2010-11-17 17:16:00,23,53,522.67,9.861698113207547,0
13607.0,25,382.6,2010-11-02 11:48:00,2010-11-12 12:07:00,28,25,382.6,15.304,0
13608.0,36,236.2,2010-06-17 12:28:00,2010-06-17 12:28:00,176,36,236.2,6.561111111111111,1
13609.0,7,167.35,2010-04-25 13:26:00,2010-04-25 13:26:00,229,7,167.35,23.907142857142855,1
13610.0,191,1028.7,2010-01-05 14:12:00,2010-11-17 15:31:00,23,191,1028.7,5.38586387434555,0
13611.0,160,2122.83,2009-12-03 07:57:00,2010-11-30 16:26:00,10,160,2122.83,13.2676875,0
13612.0,52,777.79,2010-03-17 12:14:00,2010-07-09 16:18:00,154,52,777.79,14.9575,1
13613.0,59,1039.8500000000001,2010-02-17 12:40:00,2010-09-13 12:01:00,88,59,1039.8500000000001,17.62457627118644,0
13614.0,70,748.73,2010-06-06 13:42:00,2010-11-11 12:20:00,29,70,748.73,10.696142857142858,0
13615.0,352,5812.24,2010-01-28 15:43:00,2010-11-10 10:27:00,30,352,5812.24,16.512045454545454,0
13616.0,37,288.1,2010-01-17 14:56:00,2010-05-20 12:59:00,204,37,288.1,7.786486486486487,1
13617.0,64,719.62,2010-08-01 15:23:00,2010-10-27 14:00:00,44,64,719.62,11.2440625,0
13619.0,49,231.69,2010-02-03 14:16:00,2010-06-13 11:39:00,180,49,231.69,4.728367346938775,1
13620.0,5,112.34,2010-06-29 15:02:00,2010-06-29 15:02:00,164,5,112.34,22.468,1
13622.0,34,651.45,2010-01-12 13:22:00,2010-01-20 10:30:00,324,34,651.45,19.16029411764706,1
13623.0,217,1773.92,2009-12-02 11:36:00,2010-11-24 13:36:00,16,217,1773.92,8.174746543778802,0
13624.0,24,427.18,2010-11-16 13:43:00,2010-11-23 18:42:00,17,24,427.18,17.799166666666668,0
13625.0,21,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,232,21,301.26,14.345714285714285,1
13626.0,27,432.26,2010-11-25 16:12:00,2010-11-30 11:11:00,10,27,432.26,16.00962962962963,0
13627.0,38,593.53,2010-03-09 14:03:00,2010-08-08 14:32:00,124,38,593.53,15.619210526315788,1
13628.0,16,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,312,16,310.14,19.38375,1
13629.0,28,5578.5,2010-02-11 17:34:00,2010-10-22 09:48:00,49,28,5578.5,199.23214285714286,0
13632.0,77,1517.68,2010-04-07 10:59:00,2010-11-10 12:03:00,30,77,1517.68,19.710129870129872,0
13633.0,1,-306.66,2010-04-15 15:27:00,2010-04-15 15:27:00,239,1,-306.66,-306.66,1
13634.0,290,2944.39,2010-01-10 14:26:00,2010-11-30 11:57:00,10,290,2944.39,10.15306896551724,0
13635.0,105,1877.19,2009-12-01 09:46:00,2010-09-28 17:56:00,73,105,1877.19,17.878,0
13639.0,19,312.93,2010-09-29 10:05:00,2010-09-29 10:05:00,72,19,312.93,16.47,0
13640.0,4,405.0,2010-04-07 15:33:00,2010-04-07 15:33:00,247,4,405.0,101.25,1
13641.0,50,921.82,2009-12-05 13:17:00,2010-03-09 07:37:00,276,50,921.82,18.436400000000003,1
13642.0,49,147.17,2010-10-03 12:23:00,2010-10-03 12:33:00,68,49,147.17,3.0034693877551017,0
13643.0,79,1592.73,2009-12-08 12:48:00,2010-11-24 11:37:00,16,79,1592.73,20.16113924050633,0
13646.0,59,323.3,2010-11-05 11:02:00,2010-11-05 12:13:00,35,59,323.3,5.479661016949152,0
13647.0,61,1393.56,2010-04-15 12:55:00,2010-08-02 10:31:00,130,61,1393.56,22.845245901639345,1
13648.0,113,1679.01,2009-12-01 18:13:00,2010-11-04 14:46:00,36,113,1679.01,14.858495575221239,0
13649.0,103,1332.28,2010-06-30 16:35:00,2010-12-08 14:46:00,2,103,1332.28,12.934757281553399,0
13650.0,86,1289.16,2010-01-26 08:44:00,2010-11-30 13:55:00,10,86,1289.16,14.990232558139535,0
13651.0,9,114.75,2010-11-23 09:44:00,2010-11-23 09:47:00,17,9,114.75,12.75,0
13652.0,96,1475.77,2010-02-25 17:37:00,2010-12-06 09:21:00,4,96,1475.77,15.372604166666667,0
13653.0,9,152.2,2010-08-09 08:19:00,2010-08-09 08:19:00,123,9,152.2,16.91111111111111,1
13654.0,163,3600.67,2009-12-02 11:43:00,2010-11-24 16:41:00,16,163,3600.67,22.09,0
13655.0,67,1326.33,2010-04-27 09:59:00,2010-11-30 08:24:00,10,67,1326.33,19.79597014925373,0
13656.0,41,673.7,2010-04-23 12:50:00,2010-09-07 14:08:00,94,41,673.7,16.431707317073172,1
13658.0,133,3350.6,2010-02-05 13:17:00,2010-11-21 16:10:00,19,133,3350.6,25.192481203007517,0
13659.0,181,3165.78,2010-02-17 09:05:00,2010-10-19 14:09:00,52,181,3165.78,17.490497237569063,0
13660.0,42,303.69,2010-11-04 16:10:00,2010-11-09 10:01:00,31,42,303.69,7.230714285714286,0
13661.0,17,325.24,2010-04-15 14:58:00,2010-04-15 14:58:00,239,17,325.24,19.131764705882354,1
13662.0,90,1304.05,2010-02-19 13:21:00,2010-11-19 10:58:00,21,90,1304.05,14.489444444444445,0
13663.0,88,1824.14,2010-03-03 10:11:00,2010-11-24 13:55:00,16,88,1824.14,20.728863636363638,0
13664.0,1,-13.14,2010-01-26 16:31:00,2010-01-26 16:31:00,318,1,-13.14,-13.14,1
13665.0,106,1711.6599999999999,2010-07-23 13:29:00,2010-11-18 13:06:00,22,106,1711.6599999999999,16.147735849056602,0
13666.0,7,43.25,2009-12-04 10:48:00,2010-10-15 15:46:00,56,7,43.25,6.178571428571429,0
13668.0,311,6533.07,2009-12-11 14:28:00,2010-11-22 14:29:00,18,311,6533.07,21.006655948553053,0
13669.0,5,195.0,2010-10-28 15:05:00,2010-10-28 15:05:00,43,5,195.0,39.0,0
13671.0,76,194.95,2010-11-10 10:50:00,2010-11-10 10:50:00,30,76,194.95,2.5651315789473683,0
13672.0,12,233.53000000000003,2009-12-09 11:40:00,2009-12-09 11:40:00,366,12,233.53000000000003,19.460833333333337,1
13674.0,16,215.88,2010-10-03 10:41:00,2010-10-06 11:15:00,65,16,215.88,13.4925,0
13676.0,15,153.15,2010-03-30 16:53:00,2010-06-18 17:30:00,175,15,153.15,10.21,1
13677.0,107,556.1899999999999,2010-07-07 17:25:00,2010-10-31 11:32:00,40,107,556.1899999999999,5.19803738317757,0
13679.0,50,281.26,2009-12-04 16:52:00,2010-08-03 12:13:00,129,50,281.26,5.6251999999999995,1
13680.0,457,7713.25,2009-12-04 14:14:00,2010-08-25 13:05:00,107,457,7713.25,16.87800875273523,1
13683.0,10,258.6,2010-09-08 10:00:00,2010-09-08 10:00:00,93,10,258.6,25.860000000000003,1
13684.0,82,482.29,2010-03-28 14:48:00,2010-11-14 11:34:00,26,82,482.29,5.881585365853659,0
13686.0,26,337.04,2010-11-03 13:44:00,2010-11-24 14:44:00,16,26,337.04,12.963076923076924,0
13687.0,45,11880.84,2010-09-27 16:30:00,2010-09-27 16:30:00,74,45,11880.84,264.01866666666666,0
13688.0,5,375.5,2010-03-14 14:11:00,2010-03-14 14:11:00,271,5,375.5,75.1,1
13689.0,3,349.5,2010-09-21 10:27:00,2010-09-21 10:27:00,80,3,349.5,116.5,0
13691.0,54,212.78,2010-11-08 17:34:00,2010-11-08 17:34:00,32,54,212.78,3.9403703703703705,0
13692.0,44,1549.58,2010-10-15 13:28:00,2010-11-04 11:50:00,36,44,1549.58,35.217727272727274,0
13693.0,108,1980.32,2009-12-07 11:29:00,2010-11-30 18:21:00,10,108,1980.32,18.336296296296297,0
13694.0,973,128172.42,2009-12-04 15:26:00,2010-12-01 12:12:00,9,973,128172.42,131.7291058581706,0
13695.0,6,266.6,2010-05-11 11:07:00,2010-05-11 11:07:00,213,6,266.6,44.43333333333334,1
13696.0,25,2008.7,2010-01-13 12:08:00,2010-10-14 09:44:00,57,25,2008.7,80.348,0
13698.0,40,465.53000000000003,2010-01-27 09:02:00,2010-04-22 11:52:00,232,40,465.53000000000003,11.638250000000001,1
13699.0,26,402.82,2010-06-07 13:03:00,2010-06-10 17:43:00,183,26,402.82,15.493076923076924,1
13700.0,50,321.09,2010-02-07 10:53:00,2010-10-18 11:38:00,53,50,321.09,6.421799999999999,0
13701.0,10,159.55,2010-09-19 12:39:00,2010-09-28 18:34:00,73,10,159.55,15.955000000000002,0
13702.0,5,135.18,2010-09-20 11:40:00,2010-09-20 11:40:00,81,5,135.18,27.036,0
13703.0,72,8.881784197001252e-16,2010-10-20 13:11:00,2010-10-22 11:12:00,49,72,8.881784197001252e-16,1.2335811384723961e-17,0
13705.0,56,1323.47,2010-03-25 17:19:00,2010-12-01 10:29:00,9,56,1323.47,23.63339285714286,0
13706.0,18,300.38,2010-03-23 09:18:00,2010-03-23 09:18:00,262,18,300.38,16.68777777777778,1
13707.0,107,2559.45,2010-06-21 11:57:00,2010-10-06 10:05:00,65,107,2559.45,23.920093457943924,0
13709.0,72,1263.7,2010-01-11 10:40:00,2010-09-19 15:17:00,82,72,1263.7,17.55138888888889,0
13710.0,7,329.04,2010-04-06 12:54:00,2010-10-12 10:22:00,59,7,329.04,47.00571428571429,0
13711.0,90,1380.55,2009-12-01 14:01:00,2010-10-29 15:05:00,42,90,1380.55,15.339444444444444,0
13712.0,23,537.58,2010-04-08 11:16:00,2010-04-08 11:16:00,246,23,537.58,23.373043478260872,1
13713.0,82,743.26,2010-05-05 16:48:00,2010-10-27 16:18:00,44,82,743.26,9.064146341463415,0
13714.0,30,161.35,2010-08-31 13:57:00,2010-08-31 13:57:00,101,30,161.35,5.378333333333333,1
13715.0,432,7384.400000000001,2010-03-11 15:33:00,2010-12-02 08:52:00,8,432,7384.400000000001,17.09351851851852,0
13717.0,24,315.79,2010-08-11 09:40:00,2010-09-13 11:01:00,88,24,315.79,13.157916666666667,0
13719.0,191,1773.57,2010-05-17 14:36:00,2010-11-11 12:40:00,29,191,1773.57,9.285706806282722,0
13721.0,14,217.39999999999998,2010-11-09 17:59:00,2010-11-09 17:59:00,31,14,217.39999999999998,15.528571428571427,0
13722.0,104,3260.0,2010-03-03 14:13:00,2010-10-15 10:18:00,56,104,3260.0,31.346153846153847,0
13723.0,53,1009.35,2010-04-07 14:32:00,2010-11-12 16:59:00,28,53,1009.35,19.04433962264151,0
13724.0,42,213.01,2010-03-12 15:28:00,2010-03-12 15:28:00,273,42,213.01,5.071666666666666,1
13727.0,65,733.82,2009-12-09 13:25:00,2010-04-07 12:14:00,247,65,733.82,11.289538461538463,1
13728.0,101,1839.03,2009-12-09 17:13:00,2010-11-17 13:50:00,23,101,1839.03,18.208217821782178,0
13729.0,44,676.4300000000001,2010-01-24 14:57:00,2010-09-30 10:44:00,71,44,676.4300000000001,15.373409090909092,0
13733.0,30,484.53000000000003,2009-12-04 15:28:00,2010-10-25 12:18:00,46,30,484.53000000000003,16.151,0
13734.0,30,3451.2900000000004,2010-04-16 08:42:00,2010-07-19 12:04:00,144,30,3451.2900000000004,115.04300000000002,1
13735.0,475,6706.63,2009-12-13 13:31:00,2010-11-28 13:43:00,12,475,6706.63,14.119221052631579,0
13736.0,374,1991.01,2009-12-06 12:07:00,2010-10-10 11:41:00,61,374,1991.01,5.32355614973262,0
13738.0,92,440.93,2010-11-08 15:23:00,2010-11-08 15:23:00,32,92,440.93,4.792717391304348,0
13739.0,3,75.3,2010-06-30 10:25:00,2010-06-30 10:25:00,163,3,75.3,25.099999999999998,1
13740.0,72,1247.02,2009-12-02 12:22:00,2010-10-20 13:30:00,51,72,1247.02,17.31972222222222,0
13745.0,33,469.73,2010-06-11 17:19:00,2010-06-16 12:00:00,177,33,469.73,14.234242424242424,1
13746.0,9,176.69,2010-10-22 11:55:00,2010-10-22 11:55:00,49,9,176.69,19.63222222222222,0
13747.0,5,169.79999999999998,2010-10-11 09:15:00,2010-12-01 10:37:00,9,5,169.79999999999998,33.959999999999994,0
13748.0,31,1320.1,2009-12-01 16:44:00,2010-12-01 09:00:00,9,31,1320.1,42.58387096774193,0
13749.0,2,-10.25,2010-01-07 16:52:00,2010-01-07 16:52:00,337,2,-10.25,-5.125,1
13750.0,53,1916.3400000000001,2010-04-01 14:49:00,2010-11-30 13:37:00,10,53,1916.3400000000001,36.15735849056604,0
